FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,VALUATION,Valutazione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valutazione (NOTE_VALUATION),NOTE_EDITION,Edizione (NOTE_EDITION),UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2021,1644016,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2022,1792584,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2023,1910056,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2015,1479704,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2016,1515429,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2017,1552004,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2018,1582453,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2019,1604270,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2020,1496322,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2021,1644016,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2022,1793607,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2023,1913567,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2015,1479704,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2016,1515429,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2017,1552004,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2018,1582453,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2019,1604270,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2020,1496322,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2021,1644016,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2022,1793607,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2023,1924798,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2024,1965960,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M1,Gen-2025,2022,1727875,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M1,Gen-2025,2023,1805675,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2015,1467319,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2016,1499932,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2017,1543352,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2018,1567392,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2019,1593573,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2020,1471142,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2021,1630470,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2022,1725226,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2023,1806685,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2015,1467319,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2016,1499932,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2017,1543352,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2018,1567392,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2019,1593573,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2020,1471142,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2021,1630470,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2022,1725226,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2023,1811055,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2024,1937679,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2015,205612,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2016,205985,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2017,205351,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2018,204319,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2019,200668,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2020,173690,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2021,188692,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2022,195937,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2023,197101,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2015,205612,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2016,205985,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2017,205351,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2018,204319,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2019,200668,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2020,173690,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2021,188692,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2022,195937,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2023,197897,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2024,199678,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2021,198491,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2022,204471,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2023,217945,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
